Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,REVENUE,DISCOUNT_AMT,Final revenue,MONTH,year,age grp
ORD04255,PROD0417,USER1587,14-04-2024,Books,1864.48,2,5.44,Next-Day,Credit Card,55,Male,Madurai,Not Returned,No Return,0,3526.1,0,3526.1,2,0.4,2,0.4,3728.96,202.86,3526.1,April,2024,45+
ORD04256,PROD0416,USER1238,24-12-2024,Home Appliances,1638.42,1,11.9,Express,Credit Card,54,Male,Salem,Returned,Size Issue,22,1443.4,200,1243.45,1.5,0.2,0,0,1638.42,194.97,1443.45,December,2024,45+
ORD04257,PROD0198,USER0846,28-02-2024,Home Appliances,1202.24,1,23.81,Express,COD,30,Male,Tiruchirappalli,Not Returned,No Return,0,916,0,915.99,1.5,0.2,1.5,0.2,1202.24,286.25,915.99,February,2024,25-34
ORD04258,PROD0091,USER1736,02-04-2025,Electronics,1527.36,1,49.04,Next-Day,COD,29,Male,Hyderabad,Not Returned,No Return,0,778.3,0,778.34,2,0.2,2,0.2,1527.36,749.02,778.34,April,2025,25-34
ORD04259,PROD0040,USER1933,28-04-2025,Electronics,386.2,2,18.32,Express,Debit Card,35,Female,Warangal,Returned,Changed Mind,38,630.9,200,430.9,1.5,0.4,0,0,772.4,141.5,630.9,April,2025,35-44
ORD04260,PROD0411,USER1524,10-07-2025,Books,992.76,5,32.38,Express,Credit Card,21,Female,Karimnagar,Not Returned,No Return,0,3356.5,0,3356.52,1.5,1,1.5,1,4963.8,1607.28,3356.52,July,2025,18-24
ORD04261,PROD0239,USER0243,16-06-2022,Electronics,192.93,4,42.08,Standard,Debit Card,34,Female,Nizamabad,Not Returned,No Return,0,447,0,446.98,1,0.8,1,0.8,771.72,324.74,446.98,June,2022,25-34
ORD04262,PROD0143,USER1940,03-08-2024,Clothing,1010.02,3,28.73,Standard,Debit Card,27,Male,Vijayawada,Not Returned,No Return,0,2159.5,0,2159.52,1,0.6,1,0.6,3030.06,870.54,2159.52,August,2024,25-34
ORD04263,PROD0019,USER1638,03-05-2023,Home Appliances,122.68,2,46.47,Express,COD,50,Female,Visakhapatnam,Not Returned,No Return,0,131.3,0,131.34,1.5,0.4,1.5,0.4,245.36,114.02,131.34,May,2023,45+
ORD04264,PROD0096,USER1870,08-03-2023,Books,1222.77,3,7.91,Express,Debit Card,43,Male,Guntur,Not Returned,No Return,0,3378.1,0,3378.15,1.5,0.6,1.5,0.6,3668.31,290.16,3378.15,March,2023,35-44
ORD04265,PROD0033,USER1695,07-05-2023,Books,1073.43,3,15.69,Standard,Credit Card,46,Male,Tirupati,Not Returned,No Return,0,2715,0,2715.03,1,0.6,1,0.6,3220.29,505.26,2715.03,May,2023,45+
ORD04266,PROD0209,USER0258,10-12-2022,Home Appliances,407.58,1,27.41,Express,COD,31,Female,Kakinada,Not Returned,No Return,0,295.9,0,295.86,1.5,0.2,1.5,0.2,407.58,111.72,295.86,December,2022,25-34
ORD04267,PROD0080,USER1433,15-04-2025,Clothing,222.74,2,36.22,Next-Day,Wallet,29,Female,Kolkata,Returned,Defective,52,284.1,200,84.13,2,0.4,0,0,445.48,161.35,284.13,April,2025,25-34
ORD04268,PROD0183,USER1825,29-08-2024,Toys,1697.12,2,26.29,Next-Day,COD,23,Male,Howrah,Not Returned,No Return,0,2501.9,0,2501.89,2,0.4,2,0.4,3394.24,892.35,2501.89,August,2024,18-24
ORD04269,PROD0280,USER0684,23-05-2022,Clothing,1722.76,3,30.81,Standard,Debit Card,53,Female,Siliguri,Not Returned,No Return,0,3575.9,0,3575.93,1,0.6,1,0.6,5168.28,1592.35,3575.93,May,2022,45+
ORD04270,PROD0334,USER1227,23-04-2025,Electronics,1973.92,4,34.46,Standard,Debit Card,29,Male,Durgapur,Not Returned,No Return,0,5174.8,0,5174.83,1,0.8,1,0.8,7895.68,2720.85,5174.83,April,2025,25-34
ORD04271,PROD0010,USER1711,06-04-2024,Home Appliances,1736.14,3,30.87,Standard,Debit Card,33,Male,Asansol,Returned,Wrong Item,57,3600.6,200,3400.58,1,0.6,0,0,5208.42,1607.84,3600.58,April,2024,25-34
ORD04272,PROD0062,USER1198,01-02-2022,Electronics,490.83,4,23.64,Next-Day,COD,41,Female,Ahmedabad,Returned,Wrong Item,57,1499.2,200,1299.19,2,0.8,0,0,1963.32,464.13,1499.19,February,2022,35-44
ORD04273,PROD0055,USER0182,02-09-2024,Clothing,915.7,1,48.96,Next-Day,Credit Card,32,Female,Surat,Not Returned,No Return,0,467.4,0,467.37,2,0.2,2,0.2,915.7,448.33,467.37,September,2024,25-34
ORD04274,PROD0102,USER0168,10-05-2022,Clothing,381.49,1,24.53,Next-Day,Credit Card,45,Female,Vadodara,Not Returned,No Return,0,287.9,0,287.91,2,0.2,2,0.2,381.49,93.58,287.91,May,2022,45+
ORD04275,PROD0134,USER0814,02-01-2023,Electronics,943.84,3,19.73,Standard,Wallet,54,Female,Rajkot,Not Returned,No Return,0,2272.9,0,2272.86,1,0.6,1,0.6,2831.52,558.66,2272.86,January,2023,45+
ORD04276,PROD0057,USER0145,16-01-2023,Home Appliances,599.77,2,15.92,Express,Wallet,42,Female,Bhavnagar,Returned,Size Issue,32,1008.6,200,808.57,1.5,0.4,0,0,1199.54,190.97,1008.57,January,2023,35-44
ORD04277,PROD0399,USER1813,07-03-2022,Clothing,1814.87,1,10.67,Standard,Debit Card,41,Female,Jaipur,Not Returned,No Return,0,1621.2,0,1621.22,1,0.2,1,0.2,1814.87,193.65,1621.22,March,2022,35-44
ORD04278,PROD0368,USER1714,20-03-2025,Clothing,1178.24,5,6.63,Standard,COD,23,Male,Jodhpur,Not Returned,No Return,0,5500.6,0,5500.61,1,1,1,1,5891.2,390.59,5500.61,March,2025,18-24
ORD04279,PROD0398,USER1142,17-02-2022,Clothing,143.95,4,1.98,Standard,Wallet,27,Male,Udaipur,Not Returned,No Return,0,564.4,0,564.4,1,0.8,1,0.8,575.8,11.4,564.4,February,2022,25-34
ORD04280,PROD0405,USER0831,29-03-2025,Electronics,421,1,16.92,Express,Credit Card,50,Female,Kota,Not Returned,No Return,0,349.8,0,349.77,1.5,0.2,1.5,0.2,421,71.23,349.77,March,2025,45+
ORD04281,PROD0492,USER0596,25-06-2025,Clothing,1948.08,5,46.59,Next-Day,Debit Card,49,Female,Ajmer,Returned,Defective,34,5202.3,200,5002.35,2,1,0,0,9740.4,4538.05,5202.35,June,2025,45+
ORD04282,PROD0007,USER0643,17-11-2024,Clothing,1594.98,3,29.46,Express,Debit Card,50,Male,Lucknow,Not Returned,No Return,0,3375.3,0,3375.3,1.5,0.6,1.5,0.6,4784.94,1409.64,3375.3,November,2024,45+
ORD04283,PROD0115,USER1618,23-06-2023,Electronics,252.38,3,11.31,Standard,Credit Card,63,Male,Kanpur,Not Returned,No Return,0,671.5,0,671.51,1,0.6,1,0.6,757.14,85.63,671.51,June,2023,45+
ORD04284,PROD0227,USER1591,16-08-2025,Clothing,1462.19,2,18.61,Express,Wallet,43,Male,Agra,Not Returned,No Return,0,2380.2,0,2380.15,1.5,0.4,1.5,0.4,2924.38,544.23,2380.15,August,2025,35-44
ORD04285,PROD0424,USER0207,21-10-2022,Books,269.72,3,10.43,Standard,COD,50,Male,Varanasi,Not Returned,No Return,0,724.8,0,724.76,1,0.6,1,0.6,809.16,84.4,724.76,October,2022,45+
ORD04286,PROD0415,USER1041,08-07-2023,Clothing,1926.48,2,33.91,Standard,Credit Card,19,Male,Prayagraj,Not Returned,No Return,0,2546.4,0,2546.42,1,0.4,1,0.4,3852.96,1306.54,2546.42,July,2023,18-24
ORD04287,PROD0286,USER1975,07-10-2024,Toys,225.03,1,27.43,Next-Day,Credit Card,48,Male,Indore,Not Returned,No Return,0,163.3,0,163.3,2,0.2,2,0.2,225.03,61.73,163.3,October,2024,45+
ORD04288,PROD0390,USER0272,28-11-2024,Clothing,1572.08,2,24.66,Express,Credit Card,44,Female,Bhopal,Returned,Defective,48,2368.8,200,2168.81,1.5,0.4,0,0,3144.16,775.35,2368.81,November,2024,35-44
ORD04289,PROD0071,USER0799,09-01-2022,Toys,126.02,3,4.78,Express,Debit Card,62,Female,Jabalpur,Not Returned,No Return,0,360,0,359.99,1.5,0.6,1.5,0.6,378.06,18.07,359.99,January,2022,45+
ORD04290,PROD0310,USER0890,26-09-2023,Books,805.3,1,17.83,Standard,Debit Card,28,Male,Gwalior,Not Returned,No Return,0,661.7,0,661.72,1,0.2,1,0.2,805.3,143.58,661.72,September,2023,25-34
ORD04291,PROD0077,USER1411,05-05-2025,Books,1298.31,1,28.17,Standard,Wallet,55,Female,Raipur,Returned,Size Issue,7,932.6,200,732.58,1,0.2,0,0,1298.31,365.73,932.58,May,2025,45+
ORD04292,PROD0113,USER0700,27-04-2025,Electronics,677.95,3,46.89,Next-Day,Credit Card,64,Male,Bilaspur,Not Returned,No Return,0,1080.2,0,1080.18,2,0.6,2,0.6,2033.85,953.67,1080.18,April,2025,45+
ORD04293,PROD0239,USER0084,04-10-2023,Toys,1703.48,2,43.84,Express,Credit Card,33,Male,Bhubaneswar,Not Returned,No Return,0,1913.3,0,1913.35,1.5,0.4,1.5,0.4,3406.96,1493.61,1913.35,October,2023,25-34
ORD04294,PROD0087,USER1531,16-12-2024,Toys,333.88,3,28.46,Next-Day,COD,42,Male,Cuttack,Not Returned,No Return,0,716.6,0,716.57,2,0.6,2,0.6,1001.64,285.07,716.57,December,2024,35-44
ORD04295,PROD0471,USER1851,18-11-2024,Toys,546.13,5,6.76,Express,COD,59,Male,Rourkela,Not Returned,No Return,0,2546.1,0,2546.06,1.5,1,1.5,1,2730.65,184.59,2546.06,November,2024,45+
ORD04296,PROD0325,USER1726,16-10-2022,Books,518.58,2,46.86,Standard,Debit Card,64,Male,Ranchi,Not Returned,No Return,0,551.1,0,551.15,1,0.4,1,0.4,1037.16,486.01,551.15,October,2022,45+
ORD04297,PROD0247,USER1150,24-05-2022,Toys,419.03,4,48.89,Express,Credit Card,29,Male,Jamshedpur,Not Returned,No Return,0,856.7,0,856.66,1.5,0.8,1.5,0.8,1676.12,819.46,856.66,May,2022,25-34
ORD04298,PROD0471,USER0274,09-05-2022,Clothing,1233,2,45.78,Express,COD,39,Female,Dhanbad,Not Returned,No Return,0,1337.1,0,1337.07,1.5,0.4,1.5,0.4,2466,1128.93,1337.07,May,2022,35-44
ORD04299,PROD0444,USER1562,10-12-2022,Electronics,779.07,2,10.17,Express,COD,40,Male,Patna,Not Returned,No Return,0,1399.7,0,1399.68,1.5,0.4,1.5,0.4,1558.14,158.46,1399.68,December,2022,35-44
ORD04300,PROD0162,USER0393,06-09-2022,Clothing,862.8,4,46.69,Express,COD,32,Male,Muzaffarpur,Returned,Size Issue,35,1839.8,200,1639.83,1.5,0.8,0,0,3451.2,1611.37,1839.83,September,2022,25-34
ORD04301,PROD0476,USER1463,24-10-2023,Electronics,479.7,1,13.26,Next-Day,Credit Card,38,Male,Gaya,Not Returned,No Return,0,416.1,0,416.09,2,0.2,2,0.2,479.7,63.61,416.09,October,2023,35-44
ORD04302,PROD0377,USER0108,16-06-2022,Clothing,303.74,2,17.1,Next-Day,Credit Card,24,Female,Chandigarh,Returned,Changed Mind,40,503.6,200,303.6,2,0.4,0,0,607.48,103.88,503.6,June,2022,18-24
ORD04303,PROD0246,USER0399,25-05-2025,Clothing,1115.51,4,3.21,Next-Day,Debit Card,21,Male,Ludhiana,Not Returned,No Return,0,4318.8,0,4318.81,2,0.8,2,0.8,4462.04,143.23,4318.81,May,2025,18-24
ORD04304,PROD0146,USER0219,21-04-2023,Electronics,277.77,3,1.62,Standard,Debit Card,64,Male,Amritsar,Not Returned,No Return,0,819.8,0,819.81,1,0.6,1,0.6,833.31,13.5,819.81,April,2023,45+
ORD04305,PROD0072,USER1371,16-08-2025,Clothing,203.75,5,22.55,Next-Day,Debit Card,38,Male,Jalandhar,Returned,Changed Mind,12,789,200,589.02,2,1,0,0,1018.75,229.73,789.02,August,2025,35-44
ORD04306,PROD0239,USER0932,29-12-2024,Electronics,1465.41,5,34.75,Express,Credit Card,57,Male,Kochi,Not Returned,No Return,0,4780.9,0,4780.9,1.5,1,1.5,1,7327.05,2546.15,4780.9,December,2024,45+
ORD04307,PROD0394,USER0051,20-08-2024,Books,1712.26,1,40.12,Next-Day,Debit Card,45,Male,Thiruvananthapuram,Not Returned,No Return,0,1025.3,0,1025.3,2,0.2,2,0.2,1712.26,686.96,1025.3,August,2024,45+
ORD04308,PROD0364,USER1555,24-01-2025,Clothing,1855.14,4,7.07,Standard,Debit Card,55,Female,Kozhikode,Returned,Size Issue,29,6895.9,200,6695.93,1,0.8,0,0,7420.56,524.63,6895.93,January,2025,45+
ORD04309,PROD0233,USER1064,26-06-2024,Clothing,1560.68,3,45.53,Next-Day,COD,50,Female,Thrissur,Not Returned,No Return,0,2550.3,0,2550.31,2,0.6,2,0.6,4682.04,2131.73,2550.31,June,2024,45+
ORD04310,PROD0105,USER0313,28-05-2023,Clothing,1752.37,2,39.58,Express,Debit Card,24,Male,Guwahati,Returned,Defective,36,2117.6,200,1917.56,1.5,0.4,0,0,3504.74,1387.18,2117.56,May,2023,18-24
ORD04311,PROD0331,USER1510,24-06-2022,Electronics,824.67,2,43.17,Standard,Wallet,23,Female,Shillong,Not Returned,No Return,0,937.3,0,937.32,1,0.4,1,0.4,1649.34,712.02,937.32,June,2022,18-24
ORD04312,PROD0122,USER1764,27-06-2025,Clothing,1188.25,3,17.2,Express,COD,33,Female,Imphal,Returned,Changed Mind,24,2951.6,200,2751.61,1.5,0.6,0,0,3564.75,613.14,2951.61,June,2025,25-34
ORD04313,PROD0273,USER0812,14-01-2022,Books,1177.55,2,26.53,Next-Day,Wallet,27,Male,Aizawl,Not Returned,No Return,0,1730.3,0,1730.29,2,0.4,2,0.4,2355.1,624.81,1730.29,January,2022,25-34
ORD04314,PROD0498,USER1505,26-03-2022,Clothing,474.84,2,28.12,Express,Debit Card,47,Male,Itanagar,Returned,Changed Mind,21,682.6,200,482.63,1.5,0.4,0,0,949.68,267.05,682.63,March,2022,45+
ORD04315,PROD0345,USER0386,27-08-2023,Electronics,1447.99,3,38.06,Express,Wallet,64,Male,Panaji,Not Returned,No Return,0,2690.7,0,2690.66,1.5,0.6,1.5,0.6,4343.97,1653.31,2690.66,August,2023,45+
ORD04316,PROD0415,USER1592,18-03-2025,Books,1196.47,5,16.94,Express,Credit Card,27,Male,Dehradun,Not Returned,No Return,0,4968.9,0,4968.94,1.5,1,1.5,1,5982.35,1013.41,4968.94,March,2025,25-34
ORD04317,PROD0052,USER0748,24-02-2022,Clothing,1043.01,3,29.9,Standard,COD,27,Female,Shimla,Returned,Wrong Item,21,2193.5,200,1993.45,1,0.6,0,0,3129.03,935.58,2193.45,February,2022,25-34
ORD04318,PROD0172,USER1421,27-09-2024,Books,252.08,1,8.53,Express,Credit Card,35,Male,Jammu,Not Returned,No Return,0,230.6,0,230.58,1.5,0.2,1.5,0.2,252.08,21.5,230.58,September,2024,35-44
ORD04319,PROD0020,USER0052,19-01-2025,Toys,1029.18,3,39.72,Express,Credit Card,33,Male,Srinagar,Not Returned,No Return,0,1861.2,0,1861.17,1.5,0.6,1.5,0.6,3087.54,1226.37,1861.17,January,2025,25-34
ORD04320,PROD0185,USER0584,05-02-2024,Electronics,545.75,1,46.57,Express,Wallet,19,Female,Mumbai,Not Returned,No Return,0,291.6,0,291.59,1.5,0.2,1.5,0.2,545.75,254.16,291.59,February,2024,18-24
ORD04321,PROD0020,USER0612,24-12-2024,Clothing,106.89,4,20.18,Express,Wallet,56,Male,Pune,Not Returned,No Return,0,341.3,0,341.28,1.5,0.8,1.5,0.8,427.56,86.28,341.28,December,2024,45+
ORD04322,PROD0231,USER0225,28-03-2023,Clothing,1893.74,5,11.71,Next-Day,Wallet,62,Male,Nagpur,Not Returned,No Return,0,8359.9,0,8359.92,2,1,2,1,9468.7,1108.78,8359.92,March,2023,45+
ORD04323,PROD0162,USER0467,24-07-2024,Clothing,1215.08,2,26.35,Next-Day,Wallet,31,Male,Nashik,Returned,Changed Mind,22,1789.8,200,1589.81,2,0.4,0,0,2430.16,640.35,1789.81,July,2024,25-34
ORD04324,PROD0079,USER0543,21-05-2024,Toys,297.62,4,4.68,Standard,Debit Card,34,Female,Aurangabad,Not Returned,No Return,0,1134.8,0,1134.77,1,0.8,1,0.8,1190.48,55.71,1134.77,May,2024,25-34
ORD04325,PROD0345,USER0148,06-04-2025,Clothing,258.09,5,8.27,Standard,Debit Card,29,Male,Thane,Not Returned,No Return,0,1183.7,0,1183.73,1,1,1,1,1290.45,106.72,1183.73,April,2025,25-34
ORD04326,PROD0349,USER0516,23-02-2022,Clothing,1269.08,1,23.29,Next-Day,Wallet,47,Male,Delhi,Returned,Changed Mind,18,973.5,200,773.51,2,0.2,0,0,1269.08,295.57,973.51,February,2022,45+
ORD04327,PROD0252,USER0411,02-07-2023,Toys,198.08,4,31.98,Express,Wallet,18,Male,Noida,Not Returned,No Return,0,538.9,0,538.94,1.5,0.8,1.5,0.8,792.32,253.38,538.94,July,2023,18-24
ORD04328,PROD0431,USER1780,24-03-2023,Books,1129.81,2,27.67,Standard,Credit Card,42,Male,Gurugram,Returned,Defective,26,1634.4,200,1434.38,1,0.4,0,0,2259.62,625.24,1634.38,March,2023,35-44
ORD04329,PROD0056,USER1640,05-10-2024,Clothing,1678.28,1,3.2,Next-Day,Credit Card,42,Female,Faridabad,Returned,Wrong Item,60,1624.6,200,1424.58,2,0.2,0,0,1678.28,53.7,1624.58,October,2024,35-44
ORD04330,PROD0340,USER0003,25-05-2022,Toys,1215.81,2,32.01,Next-Day,Wallet,18,Male,Ghaziabad,Not Returned,No Return,0,1653.3,0,1653.26,2,0.4,2,0.4,2431.62,778.36,1653.26,May,2022,18-24
ORD04331,PROD0408,USER0052,09-05-2022,Electronics,1127.59,1,14.62,Next-Day,Wallet,22,Female,Bengaluru,Not Returned,No Return,0,962.7,0,962.74,2,0.2,2,0.2,1127.59,164.85,962.74,May,2022,18-24
ORD04332,PROD0473,USER1765,26-10-2023,Toys,1219.19,3,42.35,Express,Wallet,58,Male,Mysuru,Returned,Size Issue,33,2108.6,200,1908.59,1.5,0.6,0,0,3657.57,1548.98,2108.59,October,2023,45+
ORD04333,PROD0195,USER0985,22-01-2024,Clothing,1540.85,2,28.78,Express,Debit Card,48,Female,Hubli,Not Returned,No Return,0,2194.8,0,2194.79,1.5,0.4,1.5,0.4,3081.7,886.91,2194.79,January,2024,45+
ORD04334,PROD0114,USER1489,13-05-2022,Toys,1119.94,5,3.57,Standard,Credit Card,65,Male,Mangaluru,Not Returned,No Return,0,5399.8,0,5399.79,1,1,1,1,5599.7,199.91,5399.79,May,2022,45+
ORD04335,PROD0403,USER1221,29-03-2025,Books,1052.66,3,14.78,Express,Credit Card,64,Male,Belagavi,Not Returned,No Return,0,2691.2,0,2691.23,1.5,0.6,1.5,0.6,3157.98,466.75,2691.23,March,2025,45+
ORD04336,PROD0357,USER0623,06-12-2024,Electronics,548.68,1,39.28,Next-Day,COD,48,Male,Chennai,Returned,Changed Mind,14,333.2,200,133.16,2,0.2,0,0,548.68,215.52,333.16,December,2024,45+
ORD04337,PROD0006,USER1585,24-02-2024,Clothing,1311.39,3,30.01,Express,COD,42,Male,Coimbatore,Returned,Changed Mind,58,2753.5,200,2553.53,1.5,0.6,0,0,3934.17,1180.64,2753.53,February,2024,35-44
ORD04338,PROD0096,USER0904,05-01-2024,Clothing,892.62,2,48.47,Standard,COD,49,Male,Madurai,Not Returned,No Return,0,919.9,0,919.93,1,0.4,1,0.4,1785.24,865.31,919.93,January,2024,45+
ORD04339,PROD0254,USER0640,05-08-2023,Books,1260.4,3,25.16,Express,COD,54,Female,Salem,Not Returned,No Return,0,2829.9,0,2829.85,1.5,0.6,1.5,0.6,3781.2,951.35,2829.85,August,2023,45+
ORD04340,PROD0059,USER1083,22-09-2022,Clothing,1267.92,5,23.55,Standard,Credit Card,30,Female,Tiruchirappalli,Not Returned,No Return,0,4846.6,0,4846.62,1,1,1,1,6339.6,1492.98,4846.62,September,2022,25-34
ORD04341,PROD0369,USER0980,09-08-2025,Electronics,1636.74,4,16.65,Next-Day,COD,41,Female,Hyderabad,Not Returned,No Return,0,5456.9,0,5456.89,2,0.8,2,0.8,6546.96,1090.07,5456.89,August,2025,35-44
ORD04342,PROD0007,USER0689,06-11-2023,Toys,1835.75,2,37.65,Standard,Wallet,46,Male,Warangal,Not Returned,No Return,0,2289.2,0,2289.18,1,0.4,1,0.4,3671.5,1382.32,2289.18,November,2023,45+
ORD04343,PROD0004,USER0201,14-06-2025,Books,450.65,3,30.82,Next-Day,COD,47,Female,Karimnagar,Returned,Changed Mind,9,935.3,200,735.28,2,0.6,0,0,1351.95,416.67,935.28,June,2025,45+
ORD04344,PROD0020,USER1264,03-06-2024,Clothing,1642.6,3,9.68,Standard,COD,64,Female,Nizamabad,Returned,Size Issue,15,4450.8,200,4250.79,1,0.6,0,0,4927.8,477.01,4450.79,June,2024,45+
ORD04345,PROD0305,USER1120,15-12-2023,Home Appliances,1664.78,4,45.79,Express,Debit Card,21,Male,Vijayawada,Returned,Defective,47,3609.9,200,3409.91,1.5,0.8,0,0,6659.12,3049.21,3609.91,December,2023,18-24
ORD04346,PROD0225,USER1130,16-08-2022,Clothing,426.96,5,25.04,Next-Day,Debit Card,62,Female,Visakhapatnam,Returned,Defective,50,1600.2,200,1400.25,2,1,0,0,2134.8,534.55,1600.25,August,2022,45+
ORD04347,PROD0448,USER0049,09-03-2024,Books,1517.2,5,31.4,Next-Day,Debit Card,18,Female,Guntur,Not Returned,No Return,0,5204,0,5204,2,1,2,1,7586,2382,5204,March,2024,18-24
ORD04348,PROD0059,USER1190,05-08-2025,Home Appliances,227.54,3,17.39,Next-Day,Wallet,62,Male,Tirupati,Not Returned,No Return,0,563.9,0,563.91,2,0.6,2,0.6,682.62,118.71,563.91,August,2025,45+
ORD04349,PROD0500,USER1581,10-04-2024,Electronics,1432.27,2,13.88,Express,Credit Card,30,Male,Kakinada,Not Returned,No Return,0,2466.9,0,2466.94,1.5,0.4,1.5,0.4,2864.54,397.6,2466.94,April,2024,25-34
ORD04350,PROD0146,USER1542,05-08-2024,Home Appliances,796.63,4,17.62,Express,Debit Card,36,Female,Kolkata,Not Returned,No Return,0,2625.1,0,2625.06,1.5,0.8,1.5,0.8,3186.52,561.46,2625.06,August,2024,35-44
ORD04351,PROD0468,USER0543,24-07-2024,Electronics,1650.58,1,39.68,Next-Day,Wallet,23,Female,Howrah,Not Returned,No Return,0,995.6,0,995.63,2,0.2,2,0.2,1650.58,654.95,995.63,July,2024,18-24
ORD04352,PROD0093,USER1135,11-11-2022,Toys,252.29,1,43.27,Standard,Debit Card,63,Male,Siliguri,Returned,Wrong Item,49,143.1,200,-56.88,1,0.2,0,0,252.29,109.17,143.12,November,2022,45+
ORD04353,PROD0073,USER0944,05-06-2022,Toys,1747.73,4,42.22,Standard,Credit Card,58,Male,Durgapur,Not Returned,No Return,0,4039.4,0,4039.35,1,0.8,1,0.8,6990.92,2951.57,4039.35,June,2022,45+
ORD04354,PROD0402,USER0133,12-02-2025,Electronics,690.91,1,25.25,Standard,Credit Card,44,Female,Asansol,Not Returned,No Return,0,516.5,0,516.46,1,0.2,1,0.2,690.91,174.45,516.46,February,2025,35-44
ORD04355,PROD0306,USER1654,20-08-2023,Clothing,801.66,3,48.23,Next-Day,Wallet,48,Male,Ahmedabad,Not Returned,No Return,0,1245.1,0,1245.06,2,0.6,2,0.6,2404.98,1159.92,1245.06,August,2023,45+
ORD04356,PROD0006,USER0237,03-08-2024,Toys,1492.21,5,40.5,Next-Day,COD,40,Female,Surat,Returned,Changed Mind,14,4439.3,200,4239.32,2,1,0,0,7461.05,3021.73,4439.32,August,2024,35-44
ORD04357,PROD0404,USER1738,09-07-2025,Clothing,1579.14,1,44.98,Express,Credit Card,49,Female,Vadodara,Not Returned,No Return,0,868.8,0,868.84,1.5,0.2,1.5,0.2,1579.14,710.3,868.84,July,2025,45+
ORD04358,PROD0414,USER0420,18-12-2023,Clothing,292.48,5,3.23,Next-Day,Debit Card,36,Female,Rajkot,Returned,Defective,58,1415.2,200,1215.16,2,1,0,0,1462.4,47.24,1415.16,December,2023,35-44
ORD04359,PROD0091,USER1274,26-03-2025,Home Appliances,644.99,1,19.86,Standard,Wallet,21,Female,Bhavnagar,Not Returned,No Return,0,516.9,0,516.89,1,0.2,1,0.2,644.99,128.1,516.89,March,2025,18-24
ORD04360,PROD0386,USER1179,19-11-2022,Clothing,1549.92,1,14.63,Standard,Credit Card,61,Male,Jaipur,Not Returned,No Return,0,1323.2,0,1323.17,1,0.2,1,0.2,1549.92,226.75,1323.17,November,2022,45+
ORD04361,PROD0394,USER1436,24-04-2025,Clothing,1691.66,4,24.55,Standard,Wallet,25,Male,Jodhpur,Not Returned,No Return,0,5105.4,0,5105.43,1,0.8,1,0.8,6766.64,1661.21,5105.43,April,2025,25-34
ORD04362,PROD0199,USER1444,12-09-2022,Clothing,1686.5,2,25.98,Standard,Debit Card,18,Male,Udaipur,Not Returned,No Return,0,2496.7,0,2496.69,1,0.4,1,0.4,3373,876.31,2496.69,September,2022,18-24
ORD04363,PROD0376,USER1446,21-02-2024,Clothing,428.35,1,39.16,Next-Day,Wallet,28,Male,Kota,Not Returned,No Return,0,260.6,0,260.61,2,0.2,2,0.2,428.35,167.74,260.61,February,2024,25-34
ORD04364,PROD0313,USER0840,23-02-2025,Clothing,1143.06,2,46.44,Express,Wallet,59,Female,Ajmer,Not Returned,No Return,0,1224.4,0,1224.45,1.5,0.4,1.5,0.4,2286.12,1061.67,1224.45,February,2025,45+
ORD04365,PROD0201,USER0092,27-11-2022,Books,196.67,5,14.59,Standard,Debit Card,55,Female,Lucknow,Not Returned,No Return,0,839.9,0,839.88,1,1,1,1,983.35,143.47,839.88,November,2022,45+
ORD04366,PROD0333,USER0565,11-07-2024,Clothing,1543.34,3,17.73,Standard,Credit Card,22,Male,Kanpur,Not Returned,No Return,0,3809.1,0,3809.12,1,0.6,1,0.6,4630.02,820.9,3809.12,July,2024,18-24
ORD04367,PROD0265,USER0906,21-11-2023,Clothing,403.07,4,17.96,Next-Day,Wallet,31,Female,Agra,Returned,Defective,20,1322.7,200,1122.71,2,0.8,0,0,1612.28,289.57,1322.71,November,2023,25-34
ORD04368,PROD0470,USER1532,10-03-2024,Clothing,300.89,3,1.2,Standard,Debit Card,33,Female,Varanasi,Returned,Changed Mind,38,891.8,200,691.84,1,0.6,0,0,902.67,10.83,891.84,March,2024,25-34
ORD04369,PROD0242,USER0932,25-06-2025,Clothing,346.56,2,12.11,Standard,COD,21,Female,Prayagraj,Returned,Size Issue,44,609.2,200,409.18,1,0.4,0,0,693.12,83.94,609.18,June,2025,18-24
ORD04370,PROD0172,USER1054,25-08-2025,Clothing,1611.08,5,17.38,Next-Day,Wallet,59,Male,Indore,Not Returned,No Return,0,6655.4,0,6655.37,2,1,2,1,8055.4,1400.03,6655.37,August,2025,45+
ORD04371,PROD0092,USER0035,09-06-2023,Electronics,1932.43,4,23.53,Next-Day,COD,19,Female,Bhopal,Returned,Wrong Item,54,5910.9,200,5710.92,2,0.8,0,0,7729.72,1818.8,5910.92,June,2023,18-24
ORD04372,PROD0020,USER1053,29-03-2023,Electronics,387.9,1,14.74,Express,COD,46,Female,Jabalpur,Not Returned,No Return,0,330.7,0,330.72,1.5,0.2,1.5,0.2,387.9,57.18,330.72,March,2023,45+
